Year,Gini_Index,Education_Spending_%GDP,Unemployment_%,Country_Canada,Country_China,Country_France,Country_Germany,Country_India,Country_Indonesia,Country_Japan,Country_South Africa,Country_UK,Country_USA
2002,-2.1231733970947797,-0.6855333118989487,-1.3245100846021725,False,False,False,False,True,False,False,False,False,False
2002,1.2213645859766817,-0.4646621620175511,0.8033587534728736,False,False,False,False,True,False,False,False,False,False
2004,0.727681726008174,0.8885512516607925,2.4698152815349306,False,False,False,False,False,False,False,False,False,True
2011,0.14694850774673404,0.3630596972171297,0.47257500650604284,False,False,False,False,True,False,False,False,False,False
2011,-0.0025022138523265727,1.493386165062595,2.0080804244993833,False,False,False,False,False,False,False,False,False,True
2019,-0.21175031623313803,-1.0626999493391596,0.6082977252459921,False,False,False,False,True,False,False,False,False,False
2012,0.9065117931191086,-0.7595070373752609,0.18947046445061747,False,False,False,False,True,False,False,False,False,False
2019,-0.10899356685517603,0.11657488234160306,0.2985426003888116,False,False,False,False,False,False,False,False,False,False
2008,-0.7201046843696906,1.7209252851927723,-0.2400697056312578,False,False,False,False,False,False,False,False,False,False
2006,0.7275710245168593,-0.8435692485493166,-0.27005411404726015,False,False,False,False,True,False,False,False,False,False
2003,1.3340306248752711,-0.02596884831920762,-0.5794038639287964,False,False,False,False,True,False,False,False,False,False
2018,-1.7853291502436452,1.2327181321423915,0.3459154304867255,False,False,False,False,False,False,False,False,False,False
2021,2.020023148848212,-0.014675013041504687,2.079928809648659,False,False,False,False,False,False,False,False,False,False
2018,-0.9944273673801554,0.9371585776656876,1.3228659803737088,False,False,False,False,False,False,False,False,False,False
2005,-0.9265382786023231,1.8570081184917766,0.13289691359852812,False,False,False,False,False,False,False,False,False,True
2012,-1.1793171624054735,0.22591503990632628,0.5322872443299363,False,False,False,False,True,False,False,False,False,False
2010,-0.07283113109209093,0.3861987510294568,-0.15032023075272682,False,False,False,False,False,False,False,False,False,False
2012,-1.2102524773024734,0.6653118302977804,1.3199269126165334,False,False,False,False,True,False,False,False,False,False
2012,-1.1023712520566618,-0.9510153257362904,-1.6596446278019774,False,False,False,False,False,False,False,False,False,True
2021,-0.6851669525138736,-1.5173523231625425,1.8166909447268824,False,False,False,False,False,False,False,False,False,True
2019,0.0493933747948178,0.09181466551985158,-0.5990032402237055,False,False,False,False,False,False,False,False,False,False
2014,0.13501562442187598,-0.6770263229350867,-0.44172039450847617,False,False,False,False,False,False,False,False,False,True
2020,1.0288669279024005,0.9692967661704955,-1.260018813960481,False,False,False,False,True,False,False,False,False,False
2012,1.0083948588428024,0.24472767440393167,0.08399075137412261,False,False,False,False,False,False,False,False,False,False
2021,0.8364916477943077,0.9526687539453143,-0.7313230808097732,False,False,False,False,True,False,False,False,False,False
2010,-0.3059580245993259,-1.242700329750642,1.0682197323164184,False,False,False,False,True,False,False,False,False,False
2018,-1.7089537508863182,0.9190385666094358,0.59172907795807,False,False,False,False,False,False,False,False,False,True
2007,-1.7286123147504187,-2.3191708358977987,-0.7438021239363812,False,False,False,False,False,False,False,False,False,True
2019,0.8303794393761048,-1.162204891431682,-0.9226490378861285,False,False,False,False,False,False,False,False,False,True
2007,0.6758515727825716,0.5566878255143851,-0.6933782144355987,False,False,False,False,False,False,False,False,False,True
2009,-0.6213525010750924,-0.5567641170653619,-0.9896784875607678,False,False,False,False,False,False,False,False,False,True
2015,-1.3532713304873933,-0.46231528658829174,-0.3397588071476453,False,False,False,False,False,False,False,False,False,False
2018,-1.003682342122617,0.041560069277538275,-0.8872960773238704,False,False,False,False,True,False,False,False,False,False
2022,4.8843687798933555,1.3315482041914741,1.0728883313031987,False,False,False,False,True,False,False,False,False,False
2010,0.0832391620535458,-1.9492739606886158,-0.5532427015667166,False,False,False,False,True,False,False,False,False,False
2012,0.8524084553899985,1.1615587222609864,0.4947147720778868,False,False,False,False,True,False,False,False,False,False
2008,-1.051859921020335e-15,1.2192071999850869,0.5027318012952621,False,False,False,False,False,False,False,False,False,True
2019,-0.2903421594600214,-0.5585422306263669,-1.8750950197723768,False,False,False,False,True,False,False,False,False,False
2023,0.9259439484893167,-0.7454695093405604,0.6291148423346568,False,False,False,False,False,False,False,False,False,False
2018,-1.9611301398777095,-0.17940831745158486,-1.7324147512418862,False,False,False,False,False,False,False,False,False,False
2015,0.20838174800983966,-0.7663559547668458,-0.8805847729238687,False,False,False,False,True,False,False,False,False,False
2006,-0.3704528699809053,0.2746337042412329,0.5841523962646323,False,False,False,False,True,False,False,False,False,False
2018,0.5594998937862201,0.402419383762157,0.054802983976200446,False,False,False,False,False,False,False,False,False,False
2011,0.3817204921534907,-1.588334209302233,-0.3991723128955496,False,False,False,False,False,False,False,False,False,False
2014,-0.6920591562951093,-0.9666992987224932,-1.8066640070635078,False,False,False,False,False,False,False,False,False,True
2022,-0.524208586175134,-1.2265010435089445,0.8742029927318742,False,False,False,False,False,False,False,False,False,False
2013,-2.1182383824725695,0.14699186603329603,0.35655227018607183,False,False,False,False,False,False,False,False,False,True
2010,0.5925697301464096,0.792264840978112,-0.9026563607550349,False,False,False,False,False,False,False,False,False,True
2009,0.13938584716639454,-1.1168988809922549,-1.0051821621836847,False,False,False,False,False,False,False,False,False,True
2010,1.1685968119466916,0.7853415756504536,0.9349351214367447,False,False,False,False,False,False,False,False,False,True
2005,-0.42833907190527687,-0.9710590406852544,0.22610527032903863,False,False,False,False,False,False,False,False,False,True
2001,0.7385429103934281,0.6414462948563489,-1.3942537782852298,False,False,False,False,True,False,False,False,False,False
2010,-1.0239114982749749,-0.34205077058089545,-0.7796549273792809,False,False,False,False,False,False,False,False,False,False
2018,-2.4760248511994196,-0.4970483205529346,1.8427405296678148,False,False,False,False,False,False,False,False,False,True
2005,-0.1575341377324777,1.0573017871455845,0.9108887178146702,False,False,False,False,False,False,False,False,False,False
2013,-0.5769214949744477,1.6904036886747882,-0.06644369214265984,False,False,False,False,False,False,False,False,False,False
2019,-1.0069424551695183,-1.9688780616172,-0.04517364060435331,False,False,False,False,False,False,False,False,False,True
2005,0.7241269713585151,0.5245021531646614,-2.189534178545205,False,False,False,False,True,False,False,False,False,False
2016,0.9995996481681887,0.11034130973768778,1.2078807544795604,False,False,False,False,False,False,False,False,False,True
2009,0.02005167141373186,0.5818494761301772,-0.5074532492522187,False,False,False,False,True,False,False,False,False,False
2000,-0.23570176676637314,-1.4751097707204137,-0.8560237805830717,False,False,False,False,False,False,False,False,False,False
2002,-0.0178866462463493,-1.1275792702986234,0.6647522219698355,False,False,False,False,True,False,False,False,False,False
2007,-0.6535252937295238,-0.7224556656368468,-0.6816508928804286,False,False,False,False,True,False,False,False,False,False
2007,0.4261218657236061,0.14540065293675739,-1.8456806220555295,False,False,False,False,True,False,False,False,False,False
2019,-1.4408812413869871,-0.7825279414921833,0.33285261218300644,False,False,False,False,False,False,False,False,False,False
2021,-1.0267112310434676,-0.38060307726762826,-1.5456473299808524,False,False,False,False,False,False,False,False,False,False
2014,-0.7763966742571606,0.751247076659839,-0.12436759064802268,False,False,False,False,True,False,False,False,False,False
2023,0.4072556825543134,1.9466143193757222,0.24289192180478422,False,False,False,False,True,False,False,False,False,False
2006,-0.3422618285062457,0.6812612331700786,-0.3380915175752598,False,False,False,False,False,False,False,False,False,True
2010,1.134736248236072,0.7795713056439747,-0.33372721224083196,False,False,False,False,True,False,False,False,False,False
2006,0.6399278995701532,-0.2420869646720564,1.4462450575350574,False,False,False,False,False,False,False,False,False,True
2003,-0.7851296427921293,-0.9375062362384398,1.4602708154277033,False,False,False,False,True,False,False,False,False,False
2011,0.4890696457451184,-0.3834829654821813,-0.9622511838402914,False,False,False,False,False,False,False,False,False,True
2005,-0.4361615896239326,-0.1204699026773906,-0.6473088979419901,False,False,False,False,False,False,False,False,False,False
2013,0.3467015631668186,-1.2019701533618719,-0.5937531993009852,False,False,False,False,True,False,False,False,False,False
2011,0.6829730209340616,0.7361296813079595,-0.09767634791682406,False,False,False,False,True,False,False,False,False,False
2010,0.9165228963003995,1.4272096407012822,-0.14699207386325505,False,False,False,False,True,False,False,False,False,False
2018,0.10585366653042012,0.0564620056560962,1.6083674586188819,False,False,False,False,True,False,False,False,False,False
2020,1.3476713712036452,1.0000234098035643,-0.2480259093118192,False,False,False,False,False,False,False,False,False,True
2004,0.3183975250909136,1.122042143321568,-1.0722377033906123,False,False,False,False,True,False,False,False,False,False
2013,0.04637031514154377,-1.0788432410275781,-0.6407317618879443,False,False,False,False,False,False,False,False,False,False
2020,-0.34228361701064264,-1.7687712475427968,0.2973083981410055,False,False,False,False,False,False,False,False,False,False
2023,-0.6343245137485131,-0.5532852347471185,-0.3178792180191694,False,False,False,False,True,False,False,False,False,False
2015,0.29936248076977584,0.03042203735794096,0.23898505620524207,False,False,False,False,False,False,False,False,False,False
2012,0.015909346175747314,-1.237286974477039,-0.30524416882705613,False,False,False,False,True,False,False,False,False,False
2021,0.15808439108191782,1.3318117272822487,0.6401888119608135,False,False,False,False,True,False,False,False,False,False
2021,0.3534212181680921,1.848483697482179,-0.15312221912579665,False,False,False,False,False,False,False,False,False,False
2019,0.154332454771962,0.11216897447355366,-1.2538535381171265,False,False,False,False,True,False,False,False,False,False
2021,1.7146574099304832,-1.0269846135708585,-0.40542894333920837,False,False,False,False,False,False,False,False,False,False
2003,-0.5425325221307117,0.4134902236872319,2.090681779625016,False,False,False,False,False,False,False,False,False,True
2010,0.3103849112698228,-1.0300684528968431,1.1391913169437566,False,False,False,False,True,False,False,False,False,False
2016,-0.2758261996778618,1.0579327023231517,-1.2004479415368892,False,False,False,False,False,False,False,False,False,True
2006,-2.2599060108036393,-0.29073479957749043,1.6681879535189155,False,False,False,False,False,False,False,False,False,False
2013,-0.24543107377256446,0.6499148262046693,0.06677081279717943,False,False,False,False,False,False,False,False,False,True
